1273,209
28666,262287
28666,16735
28666,52320
32787,2764
7545,9942
7545,4739
12956,3356
1299,6461
12266,20454
9498,7473
9498,10026
6904,2687
3549,6762
3549,30070
6461,2497
6762,2914
2497,701
2764,38333
2764,38561
2764,7545
7016,7922
3356,3549
6939,12266
3491,1299
3320,7018
2687,2686
2687,9505
703,9498
703,2516
6453,3257
174,3491
2914,6453
701,1273
701,703
30070,18540
30070,7016
30070,6904
12189,28666
12189,17819
12189,38930
2516,32787
2686,3741
1239,5511
1239,17676
17819,4826
17819,7474
17819,4637
17819,4725
17819,1221
4739,38880
10834,12956
10834,22927
38880,9002
38880,9443
38880,6695
3741,37179
20454,12189
38333,18398
5692,3597
5692,10834
5692,52317
5692,262230
5692,52380
5692,28065
5692,52375
5692,264608
5692,52376
5692,52431
5692,11008
5692,27865
5692,52413
7018,1239
7018,2828
209,3320
209,3910
3257,174
17676,6939
