4826,15412
5692,27865
5692,264608
5692,52413
5692,10834
5692,52376
5692,52431
5692,52317
5692,11008
5692,3597
5692,262230
5692,52380
5692,28065
5692,52375
6453,3257
3491,1299
209,3320
209,3910
174,3491
1299,6461
7474,7473
2914,6453
2516,32787
2764,7545
2764,38333
2764,38561
38333,18398
6762,2914
17819,4826
17819,7474
17819,4637
17819,4725
32787,2764
2686,3741
6904,2687
3549,6762
3549,30070
6939,12266
262287,16735
262287,8757
701,1273
701,703
7018,1239
1239,5511
1239,17676
12266,20454
20454,12189
12189,28666
12189,17819
12189,38930
7545,9942
7545,4739
2497,701
30070,18540
30070,7016
30070,6904
3356,3549
1273,209
4637,2828
4637,1221
2687,2686
2687,9505
10834,12956
10834,22927
12956,3356
6461,2497
28666,262287
28666,52320
16735,266087
3257,174
703,9498
703,2516
9498,10026
38880,9002
38880,9443
38880,6695
7016,7922
3741,37179
3320,7018
17676,6939
15412,4809
4739,38880
